external_gene_name,T_Penn_3,T_Penn_6,T_Penn_8,T_Penn_9,T_Penn_14,T_Penn_16,T_Penn_27,PT_Penn_15,PT_Penn_17,PT_Penn_18,PT_Penn_24,PT_Penn_25,PT_Penn_28,PT_Penn_4,PT_Penn_10
RP11-197K6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1164C1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCLA2,4,5,26,8,8,15,0,0,2,0,0,7,0,4,27
PSPN,1,0,0,0,0,2,0,0,0,0,0,1,0,0,5
RP11-655G22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH507-145C22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC00554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RP11-655G22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-458F8.4,0,0,0,0,0,4,0,0,1,0,0,4,0,0,6
PSME4,11,94,65,137,79,196,4,21,53,24,1,76,1,7,279
PPP1R35,2,2,10,2,1,8,1,1,5,1,1,15,0,1,16
AC013269.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND5P19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYPD6B,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AP001610.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYARP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GARNL3,0,1,0,0,0,1,0,2,0,1,0,1,0,0,4
PSAT1,0,1,2,5,0,3,0,0,0,0,0,2,0,0,6
RP11-13N13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOGA1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1
NDUFA12P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-392E22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTB-41I6.2,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1
KRT20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-458F8.3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,7
RP11-13N13.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RP11-725D20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-339B21.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RP11-440G2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND4LP21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-366L18.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RP11-861E21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-17A4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-92K15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-472F21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALKBH7,0,23,7,2,18,21,0,4,8,6,1,7,0,1,40
AC108004.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM220BP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MTND4P10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RIC8B,3,3,4,8,0,17,4,4,9,10,0,9,0,0,51
TMEM155,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
AC124997.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
AC013470.6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
GPATCH2L,10,39,24,30,28,84,1,9,7,21,5,35,1,2,209
NELL1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
RP11-1C8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-267M23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGIR,0,13,0,2,1,3,2,6,4,1,2,25,1,3,93
CYP21A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBL1,4,54,22,14,14,49,0,9,17,15,4,26,0,5,152
TMPRSS11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AC023347.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLG2,0,0,4,1,0,2,0,1,2,3,0,2,0,0,4
RPA1,6,66,41,58,27,52,3,34,35,61,15,180,2,11,362
FAAP24,0,0,2,1,4,3,0,0,0,0,0,1,0,0,1
IL1RAPL1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,4
AC062020.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGME1,0,4,12,19,2,11,0,1,5,10,0,4,0,2,40
OR2K2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEDD4,5,25,12,19,20,17,1,9,5,4,1,19,0,2,35
RETSAT,0,1,1,7,1,3,0,2,1,1,1,12,0,0,14
SPZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC062020.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOP1,0,5,2,14,3,16,2,5,0,1,2,4,0,0,43
11-Sep,12,106,17,82,32,69,14,29,62,78,17,194,1,15,637
RP11-350N15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19orf18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-350N15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC010105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIF1A,0,0,4,0,0,0,0,0,0,1,0,1,0,0,22
CTB-91J4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-239L20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND3P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RHOT1P1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,5
DNM1P35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TAS2R2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC00240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTD-2540B15.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ARHGAP5,9,91,49,73,39,81,4,24,27,32,4,45,0,6,339
CEBPA-AS1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,7
RP11-438C19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPT10P1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
RP11-557J10.3,0,5,2,5,2,1,0,0,0,0,0,0,0,1,17
PPP1R1A,0,1,3,2,0,0,0,0,0,0,0,1,0,1,0
PGAM2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NDUFS5P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH17-260O16.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MTCO3P46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B29P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCK3,0,11,2,15,1,23,0,0,1,13,2,28,1,1,88
TIMM8AP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CADPS2,0,0,3,5,0,2,0,2,0,2,0,2,0,2,9
SNIP1,6,49,16,32,12,32,1,2,3,7,3,6,0,0,56
UBXN2A,12,34,11,28,7,8,0,20,17,24,4,29,0,0,216
CTD-2620I22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC010677.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LINC00968,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
BTF3L4P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-556I14.2,0,1,0,2,0,0,0,0,0,0,0,3,0,0,2
PDCD10,38,151,72,178,72,111,1,47,88,96,30,242,2,21,527
ABHD3,0,10,8,3,0,17,0,2,3,0,4,9,0,0,31
RP11-223J6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-438C19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CH507-42P11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSFY7P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-219H23.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RP11-395M19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
RP1-138O17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APTX,0,6,8,10,6,18,0,4,5,3,0,0,0,1,32
ZNF845,3,15,3,18,4,19,0,6,2,4,0,11,0,0,67
COX10,0,7,3,2,6,19,0,1,4,1,0,1,0,0,30
RP11-220I1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXXC4,0,0,0,1,0,1,0,0,1,0,0,4,0,1,9
RP11-1281K21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VWA3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-97C16.1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RP11-158L12.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MMAA,2,1,0,11,4,3,0,2,0,0,0,1,0,0,12
CPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPK3,3,126,38,53,23,39,1,9,61,33,13,58,5,1,140
AP4B1,0,6,7,6,1,8,0,4,0,1,0,3,0,0,33
AP000439.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RP11-16C1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD3A,0,0,0,0,1,4,0,0,1,0,0,1,0,0,6
GCNT1P1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RPS11,499,1226,932,1569,960,807,38,601,503,547,104,581,33,264,2426
C1orf229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX11L16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBPF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-823E8.3,0,1,0,4,0,0,0,0,0,2,2,0,0,0,13
AC019185.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073046.25,0,10,1,0,1,3,0,0,1,0,0,10,0,0,11
LINC00633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRRS1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
KCNK15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR3DP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL32P31,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
FGFR3P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6orf25,1,148,5,0,3,12,3,8,13,18,1,69,0,0,521
LA16c-2F2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR2DL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC091132.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCO2P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR37,2,48,30,26,11,29,2,6,9,12,7,32,0,0,131
LIPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP1-140A9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSDE1,187,1133,531,839,473,669,42,319,391,447,78,415,10,46,2750
LIMS2,0,4,1,16,6,4,0,5,4,9,0,4,0,0,12
RIN2,6,18,5,53,12,2,0,12,8,13,2,12,0,5,135
RP11-1281K21.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTH2R,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
OR5G5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-541G7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCO3P42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYO10,10,9,32,37,18,11,2,15,4,12,0,49,1,5,68
RP13-146A14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABP5,0,108,6,1,1,2,3,1,12,13,1,22,1,5,191
RP11-15D14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-290H9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTC-339F2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01116,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
HFE,0,0,0,0,0,7,0,0,1,0,0,0,0,0,15
HMGN2P27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HNRNPUP1,0,4,0,2,1,0,0,0,0,0,0,1,0,0,3
ZMAT1,0,22,2,4,8,70,5,5,0,6,0,11,0,4,72
AC007618.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH8P1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0
RASSF7,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3
MAP6,0,0,1,10,1,0,0,0,0,0,0,0,0,0,1
HAS1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OR52E6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-218C23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-501C14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCND1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,9
MAP4,30,91,102,147,91,129,5,90,40,29,11,109,2,17,427
BCYRN1,9,4,13,8,7,7,1,6,6,8,4,13,0,1,23
DDX11L2,0,0,1,1,0,0,0,0,0,0,0,8,0,0,21
BTBD10,7,39,17,32,18,15,2,20,7,10,5,15,0,1,128
RP11-456O19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC106869.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
OR52N3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5orf34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
RPS2P28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PHKA1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
TREX2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MFSD9,0,12,0,2,0,4,0,0,0,0,0,1,0,0,7
OR52E5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MRPS16,2,6,15,6,16,9,0,3,4,8,1,5,0,1,56
RP11-60E8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-54O7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP1-90K10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1084J3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITGB3,4,447,7,54,4,58,31,24,40,93,9,246,12,6,2266
RP11-26J3.3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SNX19,5,13,14,18,9,43,2,10,9,5,1,35,0,4,166
RHOXF1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-444K7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073283.4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TRPC1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
ELOVL2-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCAR4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAMB4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN14,5,60,15,20,18,58,3,22,13,16,1,91,3,2,365
RP11-456O19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBMY2KP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-213N20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-518L10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST6GAL2-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL26P20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AC016994.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-161H23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-480N24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H1PS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBV28,4,5,7,1,2,9,0,2,0,0,0,4,1,1,10
RP11-41O4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCIAD1,11,42,15,15,24,52,0,8,11,31,1,31,4,1,152
LRRC10B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-72I18.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OR8J2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDUFV2-AS1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,7
NKAPP1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,12
HSPA8P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDIK1L,2,0,2,2,6,2,0,1,2,2,0,0,0,0,11
RP11-755E23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP9,3,11,2,8,6,7,0,2,1,2,0,4,0,1,37
LINC00331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-353N14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRBJ2-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RP11-465B22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
RP1-28C20.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
RP11-598G2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTB-36H16.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
RP11-315E17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF888,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
RP13-650G11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-181G12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LARP1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VDAC1P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GCSHP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOPP1,0,34,2,7,2,26,1,12,10,5,4,28,1,2,66
RP11-474L11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-259G18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC027612.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-84N19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POU5F1P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H2AD,9,43,32,29,54,54,0,13,23,26,2,28,0,1,100
PAWR,3,21,4,10,0,3,0,1,8,7,2,9,0,4,88
CTB-61M7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAD51AP1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRC,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
RNF103,3,8,6,6,0,13,1,3,7,1,1,15,0,5,55
CCL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERICH1,2,296,67,119,21,161,21,24,43,35,29,130,5,8,496
IGKV2OR2-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKCA-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-375A5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC62,1,1,0,2,1,1,0,3,1,0,0,1,1,0,10
BACE1,0,7,2,4,3,2,0,0,4,3,0,4,0,1,25
RP6-43L17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-423G4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006947.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB28,4,6,8,11,0,8,1,0,1,4,0,3,0,0,21
PNLIPP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF366,11,8,11,22,1,3,0,5,1,3,2,13,0,5,30
TAF11,1,11,17,2,13,21,1,3,3,0,0,18,0,0,50
COPS3,4,37,27,46,17,34,0,18,12,12,0,26,0,3,150
RP11-380P13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC091153.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-298I3.1,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0
AP006748.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRIP3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
PLPP3,0,5,9,10,2,0,1,1,0,7,0,3,0,0,8
AC006028.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOVL2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GXYLT1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIF26B,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SDHCP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLNS1A,51,181,106,262,115,112,8,60,99,112,27,108,5,43,583
FLJ42102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPH3,31,317,124,178,118,187,8,60,86,90,13,152,3,23,599
TMEM56-RWDD3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DHX40,1,41,7,37,5,13,0,16,5,12,0,18,0,2,64
PLCB4,1,11,6,6,3,3,0,9,7,6,6,7,1,1,120
USO1,16,67,62,66,51,99,0,46,23,28,1,29,0,5,279
ZNF569,0,6,2,16,9,11,0,1,5,5,0,4,0,0,14
MAP1LC3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-555D20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STK25P1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
RP11-365D23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR3DL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDXDC1,2,64,27,47,39,24,3,14,16,7,4,25,1,5,158
GAPDHP24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCBLD2,0,0,0,0,1,7,0,2,1,0,1,1,0,4,6
HTRA3,0,1,0,1,4,6,0,0,1,0,0,2,0,0,0
OR7E110P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF2IRD2P1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
ZMAT5,1,7,4,11,7,1,0,1,3,0,0,7,0,0,28
PDZD3,0,0,2,4,0,0,0,0,0,0,0,3,0,0,1
RP4-555D20.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZHX2,15,30,19,22,10,47,0,9,3,7,0,22,3,9,58
RP11-393I23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-142E9.1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,4
LINC00111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPDYE20P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-555D20.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TBC1D27,0,1,2,0,0,11,0,0,0,0,0,2,0,1,4
IRF7,0,18,10,1,4,22,2,2,1,7,2,21,0,0,44
TRBV5-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR63,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2
RP11-244H3.1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13
MYCNUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXTL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP1-90J20.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P15,0,0,5,5,0,0,0,0,4,2,0,2,0,2,3
RP11-502M1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC092066.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073409.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF3EP2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
KRT8P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEIG1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
RP6-43L17.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ZMYM6NB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RP3-525L6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINOS1-NBL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL12P21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
HSPA8P19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC079922.3,0,1,0,0,0,2,1,1,1,0,0,0,0,0,1
RP5-881L22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP000439.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-678K21.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
POMK,0,0,2,0,1,15,1,0,0,0,0,5,0,2,10
BUB3,1,3,18,9,23,47,1,9,8,3,0,14,0,9,85
AP000439.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD300A,5,144,31,12,12,25,0,5,44,23,14,58,1,6,198
CTB-39G8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX19,1,10,4,6,4,28,0,1,6,1,1,12,0,1,59
TRIM22,29,335,178,130,79,224,3,97,72,71,18,146,2,30,572
SNORD3C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-218D6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2287O16.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
RP5-892G5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-380D15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL21P32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARNTL,1,23,32,6,6,25,0,3,2,4,0,24,0,0,59
RP11-218D6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-180O5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-557C9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2600O9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-324I22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-323K10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC092646.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
RP5-1096D14.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NPHP3-AS1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
RP11-252K23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-617J18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPLX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NANOS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-252K23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
